Column1,Column2,Column3,Column4,Column5,Column6,Column7
PVSYST v6.66,,,,,,
,File,File date,Description,,,
Project,Sertão .PRJ,00/00/00 00h00,Sertão,,,
Geographical Site,Sertao PV_MN71.SIT,00/00/00 00h00,Sertao PV,Brazil,South_America,
Meteo data,Sertao PV_MN71_SYN.MET,00/00/00 00h00,Sertao PV,"Meteonorm 7.1 (1900-1900), Sat=100%",Synthetic,
Simulation variant,Sertão .VC1,00/00/00 00h00,New simulation variant,,,
Simulation date,,03/11/17 10h14,,,,
,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90,,,
,,,,,,
date,GlobHor,GlobEff,GlobInc,T Amb,WindVel,EArrMPP
    ,W/m²,W/m²,W/m²,°C,m/s,W
,,,,,,
16/10/1990 09:00,822.1,806.45,823.66,30.33,1.3999,24874246
16/10/1990 10:00,908.79,890.7,906.24,31.82,1.7001,26732087
16/10/1990 11:00,955.49,940.06,955.62,32.98,2.4,27696961
16/10/1990 12:00,929.1,916.73,931.7,33.78,1.3,27048359
16/10/1990 13:00,824.39,809.24,825.73,34.16,1.4999,24446248
16/10/1990 14:00,681.61,667,685.17,34.18,1,20772103
16/10/1990 15:00,451.81,439.7,459.88,33.56,1.8001,14280459
16/10/1990 16:00,219.39,212.37,228.39,32.41,0.9001,7053379
16/10/1990 17:00,11.093,10.282,10.752,30.91,0.6001,238621
16/10/1990 18:00,0,0,0,30.13,1,0
16/10/1990 19:00,0,0,0,29.35,1.7001,0
16/10/1990 20:00,0,0,0,28.58,2.8001,0
16/10/1990 21:00,0,0,0,27.8,2.0001,0
16/10/1990 22:00,0,0,0,27.02,0.9001,0
16/10/1990 23:00,0,0,0,26.24,1,0
17/10/1990 00:00,0,0,0,25.87,2.5999,0
17/10/1990 01:00,0,0,0,25.48,0.6001,0
17/10/1990 02:00,0,0,0,25.28,2.8001,0
17/10/1990 03:00,0,0,0,25.07,2.4,0
17/10/1990 04:00,0,0,0,24.93,3.1001,0
17/10/1990 05:00,2.0022,0,1.9777,24.95,1.4999,0
17/10/1990 06:00,126.9,121.27,128.82,26.18,2.2,4087945
17/10/1990 07:00,286.2,272.75,285.46,27.63,2.0001,9256895
17/10/1990 08:00,435.5,417.8,435.22,29.09,2.8001,13901976
17/10/1990 09:00,528.4,508.13,528.29,30.32,4.6999,16595225
17/10/1990 10:00,606.7,585.75,606.98,31.4,3.3,18785314
17/10/1990 11:00,607.49,585.72,607.57,32.17,3.5999,18713154
17/10/1990 12:00,582.4,562.74,583.92,32.68,2.4,18005767
17/10/1990 13:00,549.7,528.91,549.62,33,2.2,16993331
17/10/1990 14:00,443.29,425.32,443.02,33.04,3.5999,13874896
17/10/1990 15:00,325.4,310.7,324.91,32.65,3.3,10279354
17/10/1990 16:00,165.21,158.17,168.57,32.03,3.3,5236416
17/10/1990 17:00,13.294,12.365,12.931,31.04,2.8001,303658
17/10/1990 18:00,0,0,0,30.25,2.0001,0
17/10/1990 19:00,0,0,0,29.46,2.8001,0
17/10/1990 20:00,0,0,0,28.67,3.5999,0
17/10/1990 21:00,0,0,0,27.88,2.2,0
17/10/1990 22:00,0,0,0,27.09,2.2,0
17/10/1990 23:00,0,0,0,26.3,2.2,0
18/10/1990 00:00,0,0,0,25.61,3.0001,0
18/10/1990 01:00,0,0,0,24.89,2.5999,0
18/10/1990 02:00,0,0,0,24.51,2.5999,0
18/10/1990 03:00,0,0,0,24.13,2.5999,0
18/10/1990 04:00,0,0,0,23.86,2.4,0
18/10/1990 05:00,6.6018,0,6.5445,23.95,2.5999,0
18/10/1990 06:00,189.9,186.8,202.06,25.68,1.8001,6389682
18/10/1990 07:00,397.89,387.75,406.76,27.56,1.1,13041622
18/10/1990 08:00,546.51,530.66,549.3,29.2,1.1,17362649
18/10/1990 09:00,668.3,649.38,669.72,30.64,0.8001,20660920
18/10/1990 10:00,830.49,813.96,831.71,32.11,1,24831005
18/10/1990 11:00,855,837.45,855.89,33.21,1.7001,25262669
18/10/1990 12:00,797.1,777.71,797.89,33.89,2.8001,23695268
18/10/1990 13:00,749.9,733.08,751.91,34.31,1.7001,22504128
18/10/1990 14:00,635.79,621.78,639.98,34.41,1.1,19512797
18/10/1990 15:00,434,422.86,442.17,33.98,0.6001,13736577
18/10/1990 16:00,211.4,209.96,226.32,33,0.8001,6953576
18/10/1990 17:00,13.402,12.478,13.051,31.66,1.4999,306411
18/10/1990 18:00,0,0,0,30.62,0.6001,0
18/10/1990 19:00,0,0,0,29.57,0.2,0
18/10/1990 20:00,0,0,0,28.52,0.1,0
18/10/1990 21:00,0,0,0,27.47,0.3999,0
18/10/1990 22:00,0,0,0,26.42,1,0
18/10/1990 23:00,0,0,0,25.37,0.8001,0
19/10/1990 00:00,0,0,0,24.54,0.6001,0
19/10/1990 01:00,0,0,0,23.63,0.2,0
19/10/1990 02:00,0,0,0,23.14,0.3999,0
19/10/1990 03:00,0,0,0,22.64,0.6001,0
19/10/1990 04:00,0,0,0,22.28,0.2999,0
19/10/1990 05:00,6.2952,0,6.2305,22.32,1.8001,0
19/10/1990 06:00,214.11,216.06,235.58,24.15,2.0001,7452807
19/10/1990 07:00,473.71,463.95,487.34,26.31,3.0001,15544219
19/10/1990 08:00,714.71,702.84,720.38,28.46,4.9999,22370964
19/10/1990 09:00,900.41,890.16,902.7,30.4,5.8,26923249
19/10/1990 10:00,1021.7,1013.6,1023.2,32.04,5.8,29459345
19/10/1990 11:00,1060.2,1051.9,1061.1,33.29,4.6999,30047669
19/10/1990 12:00,1030.1,1022,1031.4,34.13,5.5,29288977
19/10/1990 13:00,915.5,905.94,918.13,34.54,6.4001,26689652
19/10/1990 14:00,738.3,726.59,743.33,34.52,6.7,22311283
19/10/1990 15:00,507.8,496.93,519.57,33.87,5.8,15979233
19/10/1990 16:00,248.99,248.23,268.64,32.64,3.1001,8237437
19/10/1990 17:00,12.608,11.736,12.279,31.01,0.8001,283909
19/10/1990 18:00,0,0,0,29.94,0.8001,0
19/10/1990 19:00,0,0,0,28.86,0.6001,0
19/10/1990 20:00,0,0,0,27.79,0.8001,0
19/10/1990 21:00,0,0,0,26.72,0.3999,0
19/10/1990 22:00,0,0,0,25.64,0.6001,0
19/10/1990 23:00,0,0,0,24.57,0.1,0
20/10/1990 00:00,0,0,0,23.95,0,0
20/10/1990 01:00,0,0,0,23.33,0,0
20/10/1990 02:00,0,0,0,23.01,0.1,0
20/10/1990 03:00,0,0,0,22.69,0.6001,0
20/10/1990 04:00,0,0,0,22.47,0.1,0
20/10/1990 05:00,6.692,0,6.614,22.58,0.4999,0
20/10/1990 06:00,224.7,228.09,248.44,24.54,0.2999,7855866
20/10/1990 07:00,500.09,490.37,515.02,26.85,0.1,16325620
20/10/1990 08:00,753.6,742.45,760.13,29.14,0.6001,23360728
20/10/1990 09:00,949.4,940.91,952.29,31.23,1.3,27983488
20/10/1990 10:00,1070,1064,1071.3,32.97,1.4999,30349155
20/10/1990 11:00,1109.6,1104,1110.3,34.32,3.1001,30902252
20/10/1990 12:00,1070.1,1064,1071.3,35.24,4.3,29954009
20/10/1990 13:00,950.3,941.97,952.88,35.71,2.5999,27321273
20/10/1990 14:00,757.6,746.85,763.44,35.74,2.4,22687148
20/10/1990 15:00,511.1,502.01,524.82,35.09,0.4999,16032887
20/10/1990 16:00,243.09,243.99,263.66,33.85,1.4999,8051240
20/10/1990 17:00,9.0008,0,8.7357,32.26,1.4999,0
20/10/1990 18:00,0,0,0,31.5,2.0001,0
20/10/1990 19:00,0,0,0,30.74,2.0001,0
20/10/1990 20:00,0,0,0,29.98,1.8001,0
20/10/1990 21:00,0,0,0,29.22,2.4,0
20/10/1990 22:00,0,0,0,28.47,3.1001,0
20/10/1990 23:00,0,0,0,27.71,2.4,0
21/10/1990 00:00,0,0,0,27.02,1.3999,0
21/10/1990 01:00,0,0,0,26.33,1.7001,0
21/10/1990 02:00,0,0,0,25.99,2.4,0
21/10/1990 03:00,0,0,0,25.64,2.8001,0
21/10/1990 04:00,0,0,0,25.41,3.3,0
21/10/1990 05:00,6.9084,0,6.8204,25.52,6.8,0
21/10/1990 06:00,209.8,214.54,232.78,27.07,9.1,7303555
21/10/1990 07:00,456.5,450.29,472.48,28.85,8.5001,14935737
21/10/1990 08:00,704.41,694.49,712.51,30.68,5.3001,21896445
21/10/1990 09:00,907.4,898.31,911.58,32.4,4.0001,26827140
21/10/1990 10:00,1043.7,1034.1,1046.5,33.9,4.3,29577968
21/10/1990 11:00,442.81,425.57,442.83,33.49,3.5999,13852672
21/10/1990 12:00,393.71,376.01,392.9,33.02,2.4,12341885
21/10/1990 13:00,375.6,358.28,374.32,32.58,2.0001,11807211
21/10/1990 14:00,269.81,256.16,267.79,31.99,2.2,8525283
21/10/1990 15:00,156.69,146.86,153.5,31.23,0.6001,4870075
21/10/1990 16:00,76.895,68.588,71.459,30.42,0.3999,2194407
21/10/1990 17:00,3.4993,0,3.3775,29.59,0.2,0
21/10/1990 18:00,0,0,0,29.06,1.1,0
21/10/1990 19:00,0,0,0,28.54,0.8001,0
21/10/1990 20:00,0,0,0,28.02,0.6001,0
21/10/1990 21:00,0,0,0,27.5,0.3999,0
21/10/1990 22:00,0,0,0,26.97,0.2999,0
21/10/1990 23:00,0,0,0,26.45,1.4999,0
22/10/1990 00:00,0,0,0,25.92,3.5999,0
22/10/1990 01:00,0,0,0,25.35,3.3,0
22/10/1990 02:00,0,0,0,25.05,6.4001,0
22/10/1990 03:00,0,0,0,24.75,6.8,0
22/10/1990 04:00,0,0,0,24.54,7.0999,0
22/10/1990 05:00,2.0924,0,2.0597,24.55,5.3001,0
22/10/1990 06:00,122.01,113.81,120.09,25.61,5.8,3836061
22/10/1990 07:00,289.9,276.51,289.14,27.08,7.6001,9406549
22/10/1990 08:00,433.5,416,433.25,28.45,9.1,13887043
22/10/1990 09:00,544.79,525.5,545.95,29.69,10.4,17167609
22/10/1990 10:00,642.7,622.43,643.74,30.82,12,19886650
22/10/1990 11:00,667.2,646.17,668.23,31.68,10.4,20464484
22/10/1990 12:00,631.61,611.16,632.61,32.23,16.8,19430293
22/10/1990 13:00,575.4,556.13,576.6,32.53,13.1,17827858
22/10/1990 14:00,443.1,425.27,442.85,32.51,14.3,13909015
22/10/1990 15:00,306.8,292.88,306.09,32.1,8,9726749
22/10/1990 16:00,160.19,155.2,164.75,31.35,9.1,5152079
22/10/1990 17:00,6.205,0,6.0104,30.33,5.3001,0
22/10/1990 18:00,0,0,0,29.63,5.5,0
22/10/1990 19:00,0,0,0,28.94,4.9999,0
22/10/1990 20:00,0,0,0,28.24,3.3,0
22/10/1990 21:00,0,0,0,27.55,4.3,0
22/10/1990 22:00,0,0,0,26.85,3.0001,0
22/10/1990 23:00,0,0,0,26.16,3.7999,0
23/10/1990 00:00,0,0,0,25.66,4.3,0
23/10/1990 01:00,0,0,0,25.06,3.1001,0
23/10/1990 02:00,0,0,0,24.96,3.0001,0
23/10/1990 03:00,0,0,0,24.74,1.7001,0
23/10/1990 04:00,0,0,0,24.6,1.7001,0
23/10/1990 05:00,2.0022,0,1.9813,24.66,3.7999,0
23/10/1990 06:00,73.395,64.106,66.724,25.4,2.8001,2088739
23/10/1990 07:00,147.89,137.84,144,26.17,4.0001,4669287
23/10/1990 08:00,200.51,189.61,198.29,26.83,1.4999,6453563
23/10/1990 09:00,183.7,174.53,182.58,27.16,1,5922888
23/10/1990 10:00,253.39,241.52,252.52,27.63,0.1,8203359
23/10/1990 11:00,589.51,569.64,590.63,28.93,0.4999,18542374
23/10/1990 12:00,771.4,752.75,773.7,30.37,1.7001,23485753
23/10/1990 13:00,853.8,840.72,858.82,31.68,0.9001,25549247
23/10/1990 14:00,803.8,794.74,813.79,32.63,0.9001,24283239
23/10/1990 15:00,550.71,545.32,569.83,32.96,0.2999,17476350
23/10/1990 16:00,206.89,206.63,220.62,32.43,1.4999,6860781
23/10/1990 17:00,34.398,32.854,34.369,31.53,1.1,972127
23/10/1990 18:00,0,0,0,30.66,1.1,0
23/10/1990 19:00,0,0,0,29.79,0.1,0
23/10/1990 20:00,0,0,0,28.92,0.1,0
23/10/1990 21:00,0,0,0,28.05,0.2,0
23/10/1990 22:00,0,0,0,27.18,0.1,0
23/10/1990 23:00,0,0,0,26.31,0.1,0
24/10/1990 00:00,0,0,0,25.29,0.1,0
24/10/1990 01:00,0,0,0,24.21,0,0
24/10/1990 02:00,0,0,0,23.63,0.3999,0
24/10/1990 03:00,0,0,0,23.05,1.8001,0
24/10/1990 04:00,0,0,0,22.65,0.8001,0
24/10/1990 05:00,8.2071,0,8.1151,22.72,1.1,0
24/10/1990 06:00,238.01,248.22,269.01,24.62,1.3,8545627
24/10/1990 07:00,517,513.54,538.53,26.81,1.7001,17040630
24/10/1990 08:00,770.41,763.15,780.97,28.96,2.2,23929317
24/10/1990 09:00,969.2,963.31,974.71,30.9,5.8,28540936
24/10/1990 10:00,1092.3,1088.4,1095.4,32.52,5.8,30918266
24/10/1990 11:00,1131.4,1127.8,1133.6,33.76,6.7,31459585
24/10/1990 12:00,1091.9,1088,1094.8,34.59,7.6001,30541685
24/10/1990 13:00,965.7,960,970.78,34.97,11.1,27830922
24/10/1990 14:00,775.89,768.81,785.53,34.94,12,23340275
24/10/1990 15:00,526.3,522.21,545.58,34.26,11.1,16692244
24/10/1990 16:00,255.59,263.47,284.16,33.03,8,8723961
24/10/1990 17:00,10.696,9.9568,10.416,31.42,7.6001,228091
24/10/1990 18:00,0,0,0,30.32,4.3,0
24/10/1990 19:00,0,0,0,29.22,4.6999,0
24/10/1990 20:00,0,0,0,28.12,2.4,0
24/10/1990 21:00,0,0,0,27.02,2.4,0
24/10/1990 22:00,0,0,0,25.92,2.4,0
24/10/1990 23:00,0,0,0,24.81,3.5999,0
25/10/1990 00:00,0,0,0,24.1,3.3,0
25/10/1990 01:00,0,0,0,23.3,3.1001,0
25/10/1990 02:00,0,0,0,22.86,2.5999,0
25/10/1990 03:00,0,0,0,22.42,4.0001,0
25/10/1990 04:00,0,0,0,22.1,1.3,0
25/10/1990 05:00,7.3955,0,7.3013,22.16,0.2,0
25/10/1990 06:00,217.9,229.37,248.02,24.02,0.2,7918448
25/10/1990 07:00,471.31,471.16,493.74,26.15,0.4999,15781556
25/10/1990 08:00,701.79,696.19,713.88,28.23,0.2,22214352
25/10/1990 09:00,881.1,874.26,888.04,30.11,0.2,26582506
25/10/1990 10:00,998.1,990.89,1002.4,31.7,0.2999,29023831
25/10/1990 11:00,1042.6,1036.1,1047.1,32.93,0.8001,29782917
25/10/1990 12:00,1009.9,1003,1014.1,33.75,1.4999,28952166
25/10/1990 13:00,905.4,899.19,912.05,34.16,0.8001,26590729
25/10/1990 14:00,732.6,727.05,743.99,34.15,1.3999,22366420
25/10/1990 15:00,502.6,501.32,523.65,33.52,2.0001,16137179
25/10/1990 16:00,245.69,255.07,274.67,32.31,2.4,8476429
25/10/1990 17:00,13.294,12.412,12.985,30.71,4.3,305592
25/10/1990 18:00,0,0,0,29.65,4.6999,0
25/10/1990 19:00,0,0,0,28.58,1.7001,0
25/10/1990 20:00,0,0,0,27.51,1.1,0
25/10/1990 21:00,0,0,0,26.45,0.9001,0
25/10/1990 22:00,0,0,0,25.38,0.9001,0
25/10/1990 23:00,0,0,0,24.32,0.9001,0
26/10/1990 00:00,0,0,0,23.7,0.6001,0
26/10/1990 01:00,0,0,0,22.98,1.3999,0
26/10/1990 02:00,0,0,0,22.56,0.8001,0
26/10/1990 03:00,0,0,0,22.14,1.3,0
26/10/1990 04:00,0,0,0,21.83,1.8001,0
26/10/1990 05:00,8.0087,0,7.9022,21.87,1.3999,0
26/10/1990 06:00,229.3,243.28,263.16,23.73,0.6001,8409528
26/10/1990 07:00,496.51,496.92,520.67,25.86,0.6001,16604787
26/10/1990 08:00,739.4,734.53,751.88,27.96,0.2999,23288006
26/10/1990 09:00,928.6,923.75,935.44,29.84,1,27798315
26/10/1990 10:00,1051.7,1047.7,1055.8,31.43,1.3,30280828
26/10/1990 11:00,1098.8,1094.9,1101.7,32.65,3.0001,31024172
26/10/1990 12:00,1070,1066.5,1074,33.48,3.3,30312223
26/10/1990 13:00,967.99,963.77,974.57,33.9,3.3,28081092
26/10/1990 14:00,782.1,777.14,793.95,33.88,2.2,23682226
26/10/1990 15:00,545.21,544.28,568.4,33.24,1.4999,17421853
26/10/1990 16:00,271.7,282.97,304.55,32.01,2.0001,9406707
26/10/1990 17:00,17.208,16.139,16.889,30.35,2.0001,425249
26/10/1990 18:00,0,0,0,29.25,2.2,0
26/10/1990 19:00,0,0,0,28.15,0.2,0
26/10/1990 20:00,0,0,0,27.05,0.6001,0
26/10/1990 21:00,0,0,0,25.95,0.3999,0
26/10/1990 22:00,0,0,0,24.85,0.2,0
26/10/1990 23:00,0,0,0,23.75,0.1,0
27/10/1990 00:00,0,0,0,23.24,0.1,0
27/10/1990 01:00,0,0,0,22.68,0.1,0
27/10/1990 02:00,0,0,0,22.37,0.2999,0
27/10/1990 03:00,0,0,0,22.06,1.1,0
27/10/1990 04:00,0,0,0,21.84,0.3999,0
27/10/1990 05:00,6.8002,0,6.698,21.91,0.6001,0
27/10/1990 06:00,203.9,211.14,226.71,23.8,2.2,7293482
27/10/1990 07:00,431.21,431.2,451.27,25.89,1,14538895
27/10/1990 08:00,646,640.91,659.47,27.96,1.3,20696795
27/10/1990 09:00,820.7,811.8,829.12,29.87,2.0001,25069401
27/10/1990 10:00,889.49,878.27,895.41,31.35,1,26503743
27/10/1990 11:00,930.71,919.51,936.1,32.51,0.8001,27301329
27/10/1990 12:00,925.6,915.18,931.56,33.35,1.3,27076954
27/10/1990 13:00,790.3,779.59,797.71,33.7,1.3,23766438
27/10/1990 14:00,645.21,638.05,656.47,33.67,0.9001,20036122
27/10/1990 15:00,452.1,451.16,471.07,33.07,0.2,14663835
27/10/1990 16:00,227,232.53,248.82,31.94,0.2999,7742841
27/10/1990 17:00,11.003,10.25,10.726,30.41,0.8001,238115
27/10/1990 18:00,0,0,0,29.67,0.3999,0
27/10/1990 19:00,0,0,0,28.94,0.3999,0
27/10/1990 20:00,0,0,0,28.2,0.2,0
27/10/1990 21:00,0,0,0,27.47,0.1,0
27/10/1990 22:00,0,0,0,26.73,0.1,0
27/10/1990 23:00,0,0,0,26,0.6001,0
28/10/1990 00:00,0,0,0,25.59,0.8001,0
28/10/1990 01:00,0,0,0,25.17,1.1,0
28/10/1990 02:00,0,0,0,24.97,1.3999,0
28/10/1990 03:00,0,0,0,24.76,0.2,0
28/10/1990 04:00,0,0,0,24.62,0.6001,0
28/10/1990 05:00,8.8926,0,8.7592,24.77,0.2,0
28/10/1990 06:00,112.3,103.49,108.45,25.88,0.2999,3468465
28/10/1990 07:00,255,242.21,252.91,27.23,0.8001,8241979
28/10/1990 08:00,318.4,303.88,317.2,28.23,0.6001,10267856
28/10/1990 09:00,145.49,137.73,144.08,28.11,0.6001,4624315
28/10/1990 10:00,184.29,175.19,183.17,28.16,0.6001,5918582
28/10/1990 11:00,265.3,252.65,264.09,28.44,1.1,8548355
28/10/1990 12:00,411.69,395.43,411.6,28.87,1,13207342
28/10/1990 13:00,689.8,673.67,694.87,30.14,1.1,21386262
28/10/1990 14:00,671.71,665.35,684.28,30.98,1.3,21067657
28/10/1990 15:00,525.49,529.25,552.46,31.39,1.3,17137724
28/10/1990 16:00,286.49,304.76,328.73,31.27,0.6001,10152888
28/10/1990 17:00,46.501,45.065,47.147,30.52,0.1,1389230
28/10/1990 18:00,0,0,0,29.67,0.4999,0
28/10/1990 19:00,0,0,0,28.82,1,0
28/10/1990 20:00,0,0,0,27.97,0.2999,0
28/10/1990 21:00,0,0,0,27.12,0.3999,0
28/10/1990 22:00,0,0,0,26.26,0.9001,0
28/10/1990 23:00,0,0,0,25.41,0.6001,0
29/10/1990 00:00,0,0,0,24.58,0.4999,0
29/10/1990 01:00,0,0,0,23.66,0.2,0
29/10/1990 02:00,0,0,0,23.17,0.2999,0
29/10/1990 03:00,0,0,0,22.67,0.2,0
29/10/1990 04:00,0,0,0,22.32,0,0
29/10/1990 05:00,8.2071,0,8.0766,22.4,0.4999,0
29/10/1990 06:00,220.8,239,257.34,24.31,0.6001,8240264
29/10/1990 07:00,478,484.81,507.34,26.5,0.8001,16180318
29/10/1990 08:00,713.3,712.64,730.14,28.65,0.2999,22616745
29/10/1990 09:00,883.99,880.63,894.34,30.55,0.6001,26673884
29/10/1990 10:00,996.91,993.36,1005.2,32.15,1,29004869
29/10/1990 11:00,1033.9,1029.2,1041.1,33.36,2.0001,29567943
29/10/1990 12:00,994.09,989.51,1002.1,34.16,1.8001,28597339
29/10/1990 13:00,882.91,879.26,893.62,34.54,0.9001,26074154
29/10/1990 14:00,716.91,715.43,732.69,34.51,0.4999,22021876
29/10/1990 15:00,493.2,498.77,520.51,33.86,0.4999,16034626
29/10/1990 16:00,239.9,255.34,273.73,32.63,0.2,8472597
29/10/1990 17:00,12.608,11.772,12.32,31.02,0.8001,285038
29/10/1990 18:00,0,0,0,29.97,1.3999,0
29/10/1990 19:00,0,0,0,28.92,1,0
29/10/1990 20:00,0,0,0,27.86,0.2,0
29/10/1990 21:00,0,0,0,26.81,0.6001,0
29/10/1990 22:00,0,0,0,25.76,1.3999,0
29/10/1990 23:00,0,0,0,24.71,1,0
30/10/1990 00:00,0,0,0,24.08,0.2999,0
30/10/1990 01:00,0,0,0,23.41,0.9001,0
30/10/1990 02:00,0,0,0,23.04,3.1001,0
30/10/1990 03:00,0,0,0,22.68,3.0001,0
30/10/1990 04:00,0,0,0,22.43,3.3,0
30/10/1990 05:00,8.0989,0,7.9979,22.54,3.1001,0
30/10/1990 06:00,211.2,223.11,239.28,24.48,2.2,7686030
30/10/1990 07:00,454.6,462.8,484.03,26.68,2.5999,15481275
30/10/1990 08:00,683.5,683.54,701.51,28.88,1.7001,21794389
30/10/1990 09:00,857.3,853.76,869.17,30.87,1,25978699
30/10/1990 10:00,962,955.65,970.58,32.51,1.3,28118500
30/10/1990 11:00,1002.4,994.82,1009.8,33.79,0.9001,28770727
30/10/1990 12:00,978.8,973.39,987.41,34.68,2.0001,28167349
30/10/1990 13:00,870.19,866.48,881.68,35.12,0.6001,25693136
30/10/1990 14:00,703.99,703.72,721.29,35.14,0.3999,21643572
30/10/1990 15:00,483.61,490.78,512.05,34.51,0.3999,15747025
30/10/1990 16:00,237.81,254.5,272.5,33.3,1.8001,8418438
30/10/1990 17:00,13.402,12.528,13.108,31.7,2.8001,307937
30/10/1990 18:00,0,0,0,30.71,4.3,0
30/10/1990 19:00,0,0,0,29.72,5.3001,0
30/10/1990 20:00,0,0,0,28.74,7.0999,0
30/10/1990 21:00,0,0,0,27.75,6.0999,0
30/10/1990 22:00,0,0,0,26.77,4.6999,0
30/10/1990 23:00,0,0,0,25.78,5.5,0
31/10/1990 00:00,0,0,0,25.06,6.4001,0
31/10/1990 01:00,0,0,0,24.31,3.5999,0
31/10/1990 02:00,0,0,0,23.92,3.3,0
31/10/1990 03:00,0,0,0,23.52,2.2,0
31/10/1990 04:00,0,0,0,23.25,1.3,0
31/10/1990 05:00,3.4993,0,3.4466,23.28,1.3,0
31/10/1990 06:00,165.6,174.16,185.71,24.76,1.4999,5974529
31/10/1990 07:00,352.01,343.41,358.6,26.39,1.3999,11665371
31/10/1990 08:00,595.41,590.48,609.42,28.32,1.7001,19208474
31/10/1990 09:00,729.1,720.29,739,29.97,0.8001,22672119
31/10/1990 10:00,844.7,835.48,853,31.41,1.3999,25456815
31/10/1990 11:00,923.49,913.77,931.4,32.65,1.3999,27148441
31/10/1990 12:00,912.2,903.97,920.83,33.53,1.7001,26792925
31/10/1990 13:00,792.7,785.18,803.14,33.97,2.8001,23872867
31/10/1990 14:00,549,538.87,557.62,33.8,2.4,17216664
31/10/1990 15:00,361.91,352.34,367.66,33.11,1.3999,11589154
31/10/1990 16:00,184.8,192.3,204.64,32.06,2.5999,6390766
31/10/1990 17:00,3.6977,0,3.5785,30.73,1.8001,0
31/10/1990 18:00,0,0,0,29.87,1.3,0
31/10/1990 19:00,0,0,0,29,1.3,0
31/10/1990 20:00,0,0,0,28.14,0.4999,0
31/10/1990 21:00,0,0,0,27.27,0.4999,0
31/10/1990 22:00,0,0,0,26.41,0.2999,0
31/10/1990 23:00,0,0,0,25.55,0.2999,0
01/11/1990 00:00,0,0,0,24.83,0.8001,0
01/11/1990 01:00,0,0,0,24.19,0.8001,0
01/11/1990 02:00,0,0,0,23.79,0.6001,0
01/11/1990 03:00,0,0,0,23.46,1.3999,0
01/11/1990 04:00,0,0,0,23.2,1.3,0
01/11/1990 05:00,2.399,0,2.3595,23.2,2.2,0
01/11/1990 06:00,94.193,83.878,87.324,23.92,4.6,2803259
01/11/1990 07:00,224.21,208.48,217.54,24.84,3.7999,7167609
01/11/1990 08:00,314.6,297.13,310.16,25.66,3.7999,10162498
01/11/1990 09:00,384.4,365.17,381.23,26.36,3.7999,12380211
01/11/1990 10:00,475.2,453.04,472.78,27.06,3.5,15148361
01/11/1990 11:00,545.21,523.43,545.83,27.72,4.2001,17267556
01/11/1990 12:00,537.2,517.42,537.66,28.19,4.6,17047285
01/11/1990 13:00,465.7,446.39,465.5,28.41,2.2,14845085
01/11/1990 14:00,403.7,387.42,403.39,28.48,1.2,12975319
01/11/1990 15:00,274.5,261.52,272.88,28.09,1.7001,8860691
01/11/1990 16:00,134.51,125.93,132.11,27.75,4.6,4221245
01/11/1990 17:00,6.8002,0,6.6165,27.03,2.6999,0
01/11/1990 18:00,0,0,0,26.43,2.4999,0
01/11/1990 19:00,0,0,0,25.82,2.4999,0
01/11/1990 20:00,0,0,0,25.22,4.2001,0
01/11/1990 21:00,0,0,0,24.62,4.1001,0
01/11/1990 22:00,0,0,0,24.02,2.2,0
01/11/1990 23:00,0,0,0,23.41,2.1,0
02/11/1990 00:00,0,0,0,23.03,2.1,0
02/11/1990 01:00,0,0,0,22.52,1.3,0
02/11/1990 02:00,0,0,0,22.21,1.3999,0
02/11/1990 03:00,0,0,0,21.89,1.9001,0
02/11/1990 04:00,0,0,0,21.64,1.3999,0
02/11/1990 05:00,9.3976,0,9.2682,21.66,4.1001,0
02/11/1990 06:00,232.99,255.87,275.57,23.25,6.2001,8861766
02/11/1990 07:00,496.2,509.75,532.81,25.05,5.1001,17065217
02/11/1990 08:00,737.6,741.48,758.68,26.81,7.0999,23610566
02/11/1990 09:00,928.6,929.95,941.67,28.41,3.2,28157413
02/11/1990 10:00,1046.4,1046.9,1055.2,29.74,3.2,30551544
02/11/1990 11:00,1090.4,1090.1,1097.4,30.74,2.9001,31270317
02/11/1990 12:00,1059.3,1060.1,1068,31.41,1.3999,30540198
02/11/1990 13:00,948.4,949.92,961.05,31.71,1.5999,28114149
02/11/1990 14:00,770.7,774.42,791.04,31.65,1.2,23890797
02/11/1990 15:00,533.81,546.1,569.27,31.05,0.8001,17663770
02/11/1990 16:00,266.6,291.88,312.61,29.95,0.7001,9791897
02/11/1990 17:00,16.901,15.884,16.62,28.5,0.4999,420446
02/11/1990 18:00,0,0,0,27.54,0.6001,0
02/11/1990 19:00,0,0,0,26.59,0.7001,0
02/11/1990 20:00,0,0,0,25.63,0.7001,0
02/11/1990 21:00,0,0,0,24.67,0.1,0
02/11/1990 22:00,0,0,0,23.72,0.2999,0
02/11/1990 23:00,0,0,0,22.76,1.1,0
03/11/1990 00:00,0,0,0,22.51,1,0
03/11/1990 01:00,0,0,0,22.17,1.5999,0
03/11/1990 02:00,0,0,0,21.95,4.1001,0
03/11/1990 03:00,0,0,0,21.73,1.5999,0
03/11/1990 04:00,0,0,0,21.56,1.1,0
03/11/1990 05:00,9.596,0,9.4598,21.62,0.3999,0
03/11/1990 06:00,238.21,261.37,281.54,23.42,0.2999,9043973
